quad_no,Row,10,20,30,40,50,60,70,80,90,100
65,30,Molicaer,Festovin,Rhytsqua,Rhytsqua,DEAD,Callvulg,Rhytsqua,Rhytsqua,Molicaer,Molicaer
65,40,Carenigr,Molicaer,Galisaxa,Festovin,Festovin,Festovin,Rhytsqua,Galisaxa,Molicaer,Molicaer
65,50,Callvulg,Festovin,DEAD,Carenigr,Festovin,Callvulg,Festovin,Anthodor,Carenigr,Callvulg
65,60,Festovin,Callvulg,DEAD,Carenigr,Galisaxa,Carenigr,Galisaxa,Galisaxa,Galisaxa,Rhytsqua
65,70,Callvulg,Callvulg,Juncsqua,Juncsqua,Galisaxa,Carenigr,Molicaer,Rhytsqua,Molicaer,Festovin
65,80,Molicaer,Juncsqua,DEAD,Descflex,Anthodor,Carenigr,Carenigr,Carenigr,Carenigr,Galisaxa
65,90,Juncsqua,Festovin,Molicaer,Juncsqua,Festovin,DEAD,Galisaxa,Anthodor,Carenigr,Rhytsqua
65,100,Carenigr,Nardstri,Molicaer,Juncsqua,Nardstri,Galisaxa,,Molicaer,Galisaxa,Rhytsqua
,,,,,,,,,,,
66,10,Tricocesp,Tricocesp,Descflex,Descflex,Festovin,Festovin,Festovin,Festovin,Tricocesp,Descflex
66,20,Callvulg,Festovin,DEAD,Festovin,Tricocesp,Tricocesp,Descflex,Callvulg,Tricocesp,DEAD
66,30,Descflex,Descflex,Tricocesp,Tricocesp,Festovin,DEAD,DEAD,DEAD,Tricocesp,Tricocesp
66,40,Descflex,Descflex,DEAD,Tricocesp,DEAD,Festovin,Festovin,Nardstri,Molicaer,Molicaer
66,50,Nardstri,Nardstri,DEAD,Festovin,Tricocesp,Festovin,Tricocesp,Molicaer,DEAD,DEAD
66,60,Nardstri,Festovin,Festovin,DEAD,DEAD,Festovin,Molicaer,DEAD,Carenigr,Molicaer
66,70,Festovin,Festovin,Molicaer,Festovin,Descflex,Descflex,Descflex,Descflex,Festovin,Festovin
66,80,Molicaer,Festovin,Molicaer,Festovin,Festovin,Nardstri,Carenigr,Descflex,Molicaer,Carenigr
66,90,Festovin,Festovin,Molicaer,Molicaer,Festovin,Molicaer,Carenigr,Descflex,DEAD,Festovin
66,100,Festovin,Molicaer,DEAD,DEAD,DEAD,Festovin,Molicaer,Nardstri,Festovin,Descflex
,,,,,,,,,,,
67,10,Molicaer,Rhytsqua,Galisaxa,Poteerec,Galisaxa,Galisaxa,DEAD,Anthodor,Galisaxa,Galisaxa
67,20,Molicaer,Molicaer,Poteerec,Molicaer,DEAD,Galisaxa,Molicaer,Molicaer,Molicaer,Galisaxa
67,30,Polycomm,DEAD,Galisaxa,Galisaxa,Descflex,Galisaxa,Callvulg,Callvulg,Callvulg,Molicaer
67,40,Rhytsqua,Molicaer,Rhytsqua,DEAD,DEAD,Nardstri,Molicaer,Callvulg,Molicaer,Callvulg
67,50,Galisaxa,Molicaer,Poteerec,Molicaer,Descflex,DEAD,DEAD,DEAD,Molicaer,Tricocesp
67,60,Rhytsqua,Galisaxa,Galisaxa,Molicaer,DEAD,Galisaxa,DEAD,Molicaer,Tricocesp,Molicaer
67,70,Molicaer,Molicaer,Galisaxa,Molicaer,Nardstri,Galisaxa,Galisaxa,Galisaxa,Molicaer,Carenigr
67,80,Galisaxa,DEAD,Galisaxa,Molicaer,DEAD,Nardstri,DEAD,Galisaxa,Galisaxa,Galisaxa
67,90,Festovin,Molicaer,Galisaxa,DEAD,Molicaer,Molicaer,Galisaxa,Galisaxa,Galisaxa,Galisaxa
67,100,Molicaer,Festovin,Festovin,Galisaxa,Molicaer,Callvulg,DEAD,Galisaxa,Nardstri,Galisaxa
,,,,,,,,,,,
68,10,Descflex,Descflex,Festovin,Descflex,Festovin,DEAD,Molicaer,Juncsqua,Molicaer,Descflex
68,20,Descflex,Descflex,Descflex,Descflex,Molicaer,Juncsqua,Molicaer,Molicaer,DEAD,Juncsqua
68,30,Festovin,Festovin,Festovin,Descflex,Juncsqua,DEAD,Juncsqua,Festovin,Molicaer,Descflex
68,40,Molicaer,Tricocesp,Festovin,Descflex,DEAD,Juncsqua,Juncsqua,Festovin,Festovin,Descflex
68,50,Molicaer,Molicaer,Tricocesp,Tricocesp,DEAD,Molicaer,Molicaer,DEAD,Juncsqua,Juncsqua
68,60,Tricocesp,Tricocesp,Tricocesp,Juncsqua,Descflex,Festovin,Juncsqua,Juncsqua,Molicaer,Juncsqua
68,70,Molicaer,Nardstri,Festovin,Juncsqua,Descflex,Festovin,DEAD,Anthodor,Anthodor,Festovin
68,80,Molicaer,Tricocesp,Molicaer,Tricocesp,Descflex,Festovin,Festovin,Festovin,DEAD,Festovin
68,90,Tricocesp,Tricocesp,Tricocesp,Molicaer,Descflex,Festovin,Nardstri,Festovin,Molicaer,Festovin
68,100,DEAD,Descflex,Festovin,Tricocesp,Festovin,Molicaer,Nardstri,Festovin,Molicaer,Festovin
,,,,,,,,,,,
69,10,Polycomm,DEAD,Molicaer,Polycomm,DEAD,DEAD,Molicaer,Molicaer,Molicaer,Molicaer
69,20,Sphafall,DEAD,Polycomm,DEAD,DEAD,Polycomm,Molicaer,Molicaer,Molicaer,Carenigr
69,30,Molicaer,Sphafall,Sphafall,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer
69,40,Molicaer,Sphafall,Sphafall,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Molicaer,Molicaer
69,50,Sphafall,Sphafall,Molicaer,Sphafall,Molicaer,Sphafall,Tricocesp,DEAD,Tricocesp,Polycomm
69,60,Molicaer,Polycomm,Polycomm,Descflex,Callvulg,Molicaer,Molicaer,Molicaer,DEAD,Tricocesp
69,70,Polycomm,Carenigr,Polycomm,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Tricocesp,Molicaer
69,80,Vaccmyrt,Descflex,Descflex,Molicaer,Descflex,Callvulg,Molicaer,Molicaer,Tricocesp,Descflex
69,90,Molicaer,Polycomm,Callvulg,Polycomm,Descflex,Molicaer,Molicaer,Descflex,Tricocesp,Descflex
69,100,Descflex,Polycomm,Polycomm,Molicaer,Descflex,Descflex,Polycomm,Descflex,Descflex,Tricocesp
,,,,,,,,,,,
70,10,Molicaer,Tricocesp,Molicaer,Tricocesp,Tricocesp,Erictetr,DEAD,Carenigr,Carenigr,Molicaer
70,20,Tricocesp,Tricocesp,DEAD,Erictetr,Erictetr,Erictetr,Tricocesp,Tricocesp,Carenigr,Molicaer
70,30,Molicaer,DEAD,Molicaer,Molicaer,Erictetr,Erictetr,Tricocesp,Carenigr,Tricocesp,Molicaer
70,40,Molicaer,Tricocesp,Tricocesp,Molicaer,Molicaer,Molicaer,Descflex,Tricocesp,Tricocesp,Tricocesp
70,50,Tricocesp,Tricocesp,Erictetr,Tricocesp,Molicaer,Molicaer,Sphafall,Tricocesp,Carenigr,Erictetr
70,60,Tricocesp,Molicaer,DEAD,Erictetr,Tricocesp,DEAD,Tricocesp,DEAD,Molicaer,Carenigr
70,70,Tricocesp,Tricocesp,Tricocesp,Molicaer,DEAD,Molicaer,Molicaer,DEAD,Callvulg,Carenigr
70,80,Tricocesp,Molicaer,Molicaer,DEAD,Molicaer,Tricocesp,Descflex,Molicaer,Descflex,Molicaer
70,90,Molicaer,Molicaer,Molicaer,Tricocesp,Descflex,Carenigr,Carenigr,Descflex,Descflex,Carenigr
70,100,Tricocesp,Molicaer,Molicaer,Molicaer,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
71,10,Descflex,Festovin,Carenigr,Galisaxa,Descflex,Festovin,Festovin,Festovin,Festovin,Festovin
71,20,Galisaxa,Festovin,Festovin,Festovin,Festovin,Descflex,Carenigr,Carenigr,Carenigr,Carenigr
71,30,Festovin,DEAD,Carenigr,DEAD,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
71,40,Festovin,Carenigr,Carenigr,Anthodor,Carenigr,Carenigr,Carenigr,DEAD,Anthodor,Festovin
71,50,Descflex,DEAD,DEAD,Anthodor,DEAD,DEAD,Carenigr,Anthodor,Anthodor,DEAD
71,60,Festovin,Carenigr,Descflex,Carenigr,Descflex,Carenigr,Festovin,,DEAD,DEAD
71,70,Festovin,Descflex,Descflex,Anthodor,Vaccmyrt,Carenigr,Anthodor,Anthodor,DEAD,Festovin
71,80,Descflex,Carenigr,DEAD,Carenigr,Vaccmyrt,Carenigr,Festovin,Anthodor,DEAD,Carenigr
71,90,DEAD,Carenigr,DEAD,Carenigr,Festovin,Carenigr,Carenigr,Anthodor,DEAD,DEAD
71,100,Festovin,DEAD,Carenigr,DEAD,Anthodor,Carenigr,Anthodor,Festovin,Anthodor,Anthodor
,,,,,,,,,,,
72,10,Descflex,Descflex,Descflex,Carenigr,Descflex,Callvulg,Descflex,Carenigr,Carenigr,DEAD
72,20,Callvulg,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Descflex,Descflex,Descflex,DEAD
72,30,Descflex,Callvulg,Carenigr,Descflex,Descflex,Descflex,Descflex,Carenigr,Descflex,Descflex
72,40,Descflex,Descflex,Descflex,Descflex,Carenigr,Descflex,Descflex,Molicaer,Descflex,DEAD
72,50,Descflex,Descflex,Carenigr,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex
72,60,Descflex,Descflex,Descflex,Juncsqua,DEAD,Molicaer,Descflex,Descflex,Carenigr,Molicaer
72,70,Descflex,Descflex,Descflex,Carenigr,Descflex,Descflex,Descflex,DEAD,Descflex,DEAD
72,80,Descflex,Descflex,Descflex,Juncsqua,Descflex,DEAD,DEAD,Festovin,DEAD,DEAD
72,90,Descflex,DEAD,Carenigr,Descflex,DEAD,DEAD,DEAD,DEAD,DEAD,DEAD
72,100,Descflex,Juncsqua,Carenigr,Descflex,DEAD,DEAD,DEAD,Descflex,Descflex,Descflex
,,,,,,,,,,,
73,10,Galisaxa,Polycomm,Festovin,Festovin,DEAD,Nardstri,Molicaer,Festovin,Molicaer,Festovin
73,20,Vaccmyrt,Festovin,Molicaer,Nardstri,Nardstri,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
73,30,Nardstri,Galisaxa,Molicaer,Galisaxa,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer
73,40,Nardstri,Galisaxa,Nardstri,Galisaxa,Vaccmyrt,DEAD,Molicaer,Molicaer,Molicaer,DEAD
73,50,Descflex,Galisaxa,DEAD,Carenigr,Nardstri,Vaccmyrt,DEAD,DEAD,Molicaer,Festovin
73,60,Molicaer,Juncsqua,Molicaer,Luzumult,Carenigr,DEAD,Festovin,Carenigr,Festovin,Nardstri
73,70,Galisaxa,Galisaxa,Festovin,Carenigr,DEAD,Galisaxa,Nardstri,Festovin,DEAD,Carenigr
73,80,Carenigr,Galisaxa,Festovin,Carenigr,Carenigr,Festovin,Nardstri,Descflex,Carenigr,Agrocapi
73,90,Galisaxa,Anthodor,Carenigr,Nardstri,Descflex,DEAD,Agrocapi,Nardstri,Galisaxa,Agrocapi
73,100,Carenigr,Carenigr,DEAD,Carenigr,Galisaxa,Carenigr,Carenigr,Descflex,Carenigr,Carenigr
,,,,,,,,,,,
74,10,Descflex,Juncsqua,DEAD,Juncsqua,Juncsqua,Juncsqua,Galisaxa,Descflex,Descflex,Galisaxa
74,20,Galisaxa,Galisaxa,Descflex,Galisaxa,Polycomm,Desccesp,Poteerec,Poteerec,Juncsqua,Holclana
74,30,Galisaxa,Galisaxa,Juncsqua,Juncsqua,Galisaxa,Poteerec,Polycomm,Poteerec,Juncsqua,Juncsqua
74,40,Galisaxa,Galisaxa,DEAD,Desccesp,DEAD,Poteerec,Poteerec,Poteerec,Juncsqua,Desccesp
74,50,Juncsqua,Juncsqua,Descflex,Galisaxa,Descflex,Juncsqua,Polycomm,Polycomm,Descflex,Galisaxa
74,60,Galisaxa,Galisaxa,Galisaxa,DEAD,Poteerec,Poteerec,Poteerec,Galisaxa,Galisaxa,DEAD
74,70,Juncsqua,Juncsqua,Juncsqua,Descflex,Juncsqua,Galisaxa,Polycomm,Poteerec,DEAD,DEAD
74,80,Galisaxa,Desccesp,Juncsqua,Descflex,Juncsqua,Juncsqua,DEAD,Juncsqua,Holclana,Galisaxa
74,90,Galisaxa,Galisaxa,Galisaxa,Descflex,Descflex,Descflex,Holclana,Holclana,Poteerec,Descflex
74,100,Galisaxa,Descflex,Descflex,Juncsqua,Poteerec,Descflex,Poteerec,Poteerec,Poteerec,Juncsqua
,,,,,,,,,,,
75,10,Holclana,Holclana,Agrocapi,Juncsqua,Agrocapi,Agrocapi,Agrocapi,Anthodor,Anthodor,Holclana
75,20,DEAD,DEAD,Holclana,Festrubr,Anthodor,Carenigr,Agrocapi,Agrocapi,Anthodor,Anthodor
75,30,DEAD,Anthodor,Anthodor,Agrocapi,Anthodor,Agrocapi,Holclana,Agrocapi,Holclana,Holclana
75,40,Anthodor,Anthodor,Anthodor,Anthodor,DEAD,Holclana,Festrubr,Juncsqua,Juncsqua,Festovin
75,50,Desccesp,Desccesp,Anthodor,Anthodor,Carenigr,Carenigr,Festrubr,Desccesp,Juncsqua,Juncsqua
75,60,Nardstri,Desccesp,Descflex,Poatriv,Festrubr,Festrubr,Festrubr,Juncsqua,Juncsqua,Poteerec
75,70,Festovin,Carenigr,Holclana,Holclana,Carenigr,Descflex,Holclana,Juncsqua,Anthodor,Agrocapi
75,80,Anthodor,Molicaer,Molicaer,Carenigr,Festrubr,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua
75,90,Holclana,Holclana,Anthodor,Holclana,Holclana,Juncsqua,Juncsqua,Juncsqua,Descflex,Descflex
75,100,Anthodor,Holclana,Carenigr,Juncsqua,DEAD,Descflex,Descflex,Carenigr,Descflex,Descflex
,,,,,,,,,,,
76,10,Poteerec,Poteerec,Poteerec,Nardstri,Desccesp,Festovin,Festovin,Festovin,Molicaer,Festovin
76,20,Carenigr,Molicaer,Carenigr,Festovin,Festovin,Festovin,Festovin,Festovin,Molicaer,Festovin
76,30,Galisaxa,Carenigr,Nardstri,Festovin,Festovin,Festovin,Festovin,Festovin,Festovin,Anthodor
76,40,Carenigr,Galisaxa,Agrocapi,Juncsqua,Poteerec,Festovin,Festovin,Festovin,Juncsqua,Nardstri
76,50,Poteerec,Molicaer,Festovin,Poteerec,Agrocapi,,Festovin,,,Festovin
76,60,Poteerec,Anthodor,Molicaer,Festovin,Carenigr,Festovin,Festovin,Nardstri,DEAD,DEAD
76,70,Carepani,Juncsqua,Festovin,Festovin,Molicaer,Festovin,Poteerec,Festovin,Festovin,Carepani
76,80,,Molicaer,Nardstri,Juncsqua,Juncsqua,Juncsqua,Agrocapi,Festovin,Carepani,Nardstri
76,90,Juncsqua,Nardstri,Molicaer,Anthodor,Juncsqua,Juncsqua,Festovin,Juncsqua,Juncsqua,Carepani
76,100,Juncsqua,Molicaer,Juncsqua,Molicaer,Nardstri,Nardstri,Nardstri,Festovin,Holclana,Nardstri
,,,,,,,,,,,
77,10,Cirspalu,Molicaer,Cirspalu,Cirspalu,Cirspalu,Anthodor,Anthodor,Carepani,Carepani,Anthodor
77,20,Cirspalu,Molicaer,Molicaer,Molicaer,Anthodor,Carepani,Molicaer,Anthodor,Carepani,Festprat
77,30,Anthodor,Molicaer,Anthodor,Cirspalu,Luzumult,Anthodor,Agrocapi,Molicaer,Cynocris,Carenigr
77,40,Molicaer,Anthodor,Carepani,Molicaer,Carepani,Anthodor,Festrubr,Anthodor,Molicaer,Molicaer
77,50,Molicaer,Carenigr,Molicaer,Molicaer,Carepilu,Carepani,Carenigr,Nardstri,Molicaer,Molicaer
77,60,Anthodor,Molicaer,Molicaer,Carepilu,Anthodor,Molicaer,Agrocapi,Festovin,Molicaer,Molicaer
77,70,Carepani,Anthodor,Molicaer,Cirsarve,Cirsarve,Anthodor,Anthodor,Molicaer,Molicaer,Molicaer
77,80,Carepani,Anthodor,Carepani,Nardstri,Luzumult,Anthodor,Nardstri,BARE,Molicaer,Molicaer
77,90,Anthodor,Nardstri,Carepani,Carenigr,Anthodor,Molicaer,Cirspalu,Molicaer,Anthodor,Molicaer
77,100,Nardstri,Anthodor,Luzumult,Luzumult,Carepani,Carepani,Anthodor,Nardstri,Anthodor,Molicaer
,,,,,,,,,,,
78,10,Holclana,Holclana,Holclana,,DEAD,Holclana,Carepani,Cirsarve,Nardstri,Nardstri
78,20,Anthodor,Holclana,DEAD,DEAD,DEAD,Festovin,Nardstri,Holclana,Festovin,Holclana
78,30,Anthodor,Carepani,Galisaxa,Poteerec,DEAD,Holclana,Holclana,Festovin,Festovin,Carepani
78,40,Anthodor,Trifrepe,Galisaxa,Anthodor,Nardstri,Festovin,Molicaer,DEAD,DEAD,DEAD
78,50,Juncacut,DEAD,Anthodor,Anthodor,Nardstri,Anthodor,Anthodor,Anthodor,Juncacut,Poteerec
78,60,Juncacut,Festovin,Juncacut,DEAD,Desccesp,Festovin,Anthodor,Anthodor,Juncacut,Poteerec
78,70,Juncacut,Juncacut,Poteerec,Juncacut,Anthodor,Desccesp,Juncacut,Juncacut,Poteerec,Poteerec
78,80,Anthodor,Festrubr,Galisaxa,Nardstri,Holclana,Anthodor,Anthodor,Holclana,Poteerec,Holclana
78,90,Juncacut,Juncacut,Juncacut,Anthodor,Poteerec,Anthodor,Anthodor,Poteerec,Juncacut,Anthodor
78,100,Holclana,Holclana,Poteerec,Anthodor,Holclana,Poteerec,Desccesp,Juncacut,Juncacut,Anthodor
,,,,,,,,,,,
79,10,Anthodor,Nardstri,Galisaxa,Galisaxa,Desccesp,Poteerec,Galisaxa,Nardstri,DEAD,Festovin
79,20,Anthodor,Festovin,Luzumult,Galisaxa,Galisaxa,Poteerec,Desccesp,Galisaxa,Galisaxa,Galisaxa
79,30,Anthodor,Anthodor,Anthodor,Desccesp,Anthodor,Poteerec,Anthodor,Nardstri,Galisaxa,Galisaxa
79,40,Nardstri,Anthodor,Anthodor,Festovin,Festovin,Festovin,DEAD,Anthodor,Galisaxa,Galisaxa
79,50,Rumeacetosa,Nardstri,Poteerec,Galisaxa,Galisaxa,Galisaxa,DEAD,Galisaxa,Anthodor,Poteerec
79,60,Nardstri,Festovin,Nardstri,Agrocapi,Festovin,Festovin,Nardstri,Nardstri,Galisaxa,Anthodor
79,70,Nardstri,Nardstri,Poteerec,Agrocapi,Galisaxa,Nardstri,Galisaxa,Festovin,Agrocapi,Agrocapi
79,80,,Anthodor,Festovin,Nardstri,Galisaxa,Nardstri,Galisaxa,Anthodor,Festovin,Festovin
79,90,,,,Nardstri,Galisaxa,Galisaxa,Galisaxa,Agrocapi,,Poteerec
79,100,Anthodor,Rumeacetosa,Festovin,Rumeacetosa,Anthodor,Galisaxa,Anthodor,Anthodor,Galisaxa,Galisaxa
,,,,,,,,,,,
80,10,Plagundu,Molicaer,DEAD,Descflex,Descflex,Molicaer,Erictetr,Erictetr,,Descflex
80,20,Plagundu,Polycomm,Vaccmyrt,Descflex,Tricocesp,Tricocesp,Descflex,Plagundu,Plagundu,Plagundu
80,30,Descflex,Vaccmyrt,Polycomm,Descflex,Descflex,Tricocesp,Descflex,Plagundu,Plagundu,Erictetr
80,40,Polycomm,Vaccmyrt,Molicaer,Molicaer,Descflex,Carenigr,Tricocesp,Erictetr,Descflex,Erictetr
80,50,DEAD,Molicaer,Molicaer,Molicaer,Descflex,Tricocesp,Molicaer,Molicaer,Descflex,Descflex
80,60,Carenigr,Molicaer,Polycomm,Molicaer,Descflex,Tricocesp,Molicaer,Tricocesp,Plagundu,Descflex
80,70,Molicaer,Descflex,Molicaer,Plagundu,Polycomm,Descflex,Tricocesp,Plagundu,Molicaer,Molicaer
80,80,Molicaer,Descflex,Descflex,Polycomm,Polycomm,Tricocesp,Tricocesp,Plagundu,Molicaer,Tricocesp
80,90,Molicaer,Vaccmyrt,Molicaer,Molicaer,Molicaer,Polycomm,Vaccmyrt,Descflex,Molicaer,DEAD
80,100,Molicaer,Polycomm,DEAD,Carenigr,Nardstri,Polycomm,Vaccmyrt,Vaccmyrt,Molicaer,Descflex
,,,,,,,,,,,
81,10,Erictetr,Erictetr,Careechi,,Carenigr,Erictetr,Carenigr,Carenigr,Empenigr,Callvulg
81,20,Erictetr,Erictetr,Erictetr,Erictetr,Descflex,Erictetr,Erictetr,Carenigr,Carenigr,Callvulg
81,30,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Descflex,Descflex,Carenigr,Carenigr,Carenigr,Erictetr
81,40,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,Carenigr
81,50,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Carenigr,Descflex,Carenigr,Descflex,Eriovagi
81,60,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Descflex,Descflex,Carenigr,Descflex,Descflex,Descflex
81,70,Eriovagi,Eriovagi,Eriovagi,Erictetr,Polycomm,Spharubr,Descflex,Descflex,Erictetr,Carenigr
81,80,Descflex,DEAD,Polycomm,Carenigr,Festrubr,Descflex,DEAD,Descflex,Descflex,Carenigr
81,90,Descflex,DEAD,Carenigr,Polycomm,Descflex,DEAD,Descflex,Careechi,Careechi,Carenigr
81,100,Erictetr,Carenigr,Polycomm,Descflex,Carenigr,DEAD,DEAD,Carenigr,Molicaer,Molicaer
,,,,,,,,,,,
82,10,Carenigr,Empenigr,Carenigr,Descflex,Empenigr,Erictetr,Erictetr,Carenigr,Carenigr,Empenigr
82,20,Carenigr,Empenigr,Empenigr,Carenigr,Descflex,Descflex,Descflex,Carenigr,Empenigr,Erictetr
82,30,Descflex,Carenigr,Carenigr,Erictetr,Carenigr,Carenigr,Descflex,DEAD,Descflex,Erictetr
82,40,Carenigr,Carenigr,Carenigr,Erictetr,Carenigr,Descflex,Empenigr,Erictetr,Erictetr,Carenigr
82,50,Erictetr,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Erictetr,Carenigr
82,60,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,DEAD,Erictetr,Erictetr,Carenigr,Carenigr
82,70,Carenigr,Carenigr,Carenigr,Carenigr,Erictetr,Carenigr,Descflex,Plagundu,Carenigr,Descflex
82,80,Carenigr,Carenigr,Plagundu,Plagundu,Erictetr,Descflex,Carenigr,Carenigr,Carenigr,Erictetr
82,90,Erictetr,Carenigr,Carenigr,Plagundu,Descflex,Descflex,Descflex,Carenigr,Carenigr,Erictetr
82,100,Carenigr,Erictetr,Plagundu,Plagundu,Carenigr,Descflex,Descflex,Carenigr,Descflex,Erictetr
,,,,,,,,,,,
83,10,Molicaer,Molicaer,Molicaer,Carenigr,Carenigr,Carenigr,Carenigr,Sphafall,Eriovagi,Eriovagi
83,20,Molicaer,Molicaer,Polycomm,Polycomm,Eriovagi,Eriovagi,Eriovagi,Carenigr,Carenigr,Carenigr
83,30,Molicaer,Molicaer,Polycomm,Polycomm,Polycomm,Eriovagi,Carenigr,Carenigr,DEAD,Descflex
83,40,Molicaer,Sphafall,Sphafall,Sphafall,Carenigr,Eriovagi,Eriovagi,Carenigr,Carenigr,Descflex
83,50,Sphafall,Molicaer,Molicaer,Eriovagi,Eriovagi,Polycomm,Carenigr,Carenigr,Eriovagi,Eriovagi
83,60,Sphafall,Sphafall,Sphafall,Molicaer,Polycomm,Polycomm,,Descflex,DEAD,Eriovagi
83,70,Molicaer,Molicaer,Molicaer,Sphafall,Sphafall,Sphafall,Carenigr,Molicaer,Eriovagi,Eriovagi
83,80,Polycomm,Polycomm,Polycomm,Polycomm,Carenigr,Carenigr,Eriovagi,Sphafall,Carenigr,Carenigr
83,90,Molicaer,Molicaer,Molicaer,Carenigr,Polycomm,Polycomm,Carenigr,Polycomm,Carenigr,Eriovagi
83,100,Molicaer,Sphafall,Carenigr,Polycomm,Molicaer,Carenigr,Sphafall,Carenigr,Carenigr,Sphafall
,,,,,,,,,,,
84,10,Molicaer,Carenigr,DEAD,Descflex,Descflex,Descflex,Carenigr,Descflex,Molicaer,Erictetr
84,20,Molicaer,Polycomm,Polycomm,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Molicaer,Molicaer
84,30,Carenigr,Descflex,Descflex,Descflex,Plagundu,Carenigr,Plagundu,Empenigr,Polycomm,Erictetr
84,40,DEAD,Descflex,Carenigr,Carenigr,Carenigr,DEAD,Molicaer,Erictetr,Plagundu,Descflex
84,50,Descflex,Empenigr,Descflex,Descflex,DEAD,Carenigr,Molicaer,Molicaer,Eriovagi,Eriovagi
84,60,DEAD,Carenigr,Molicaer,Eriovagi,Carenigr,Molicaer,Molicaer,Empenigr,Eriovagi,Descflex
84,70,Eriovagi,Carenigr,Carenigr,Molicaer,Carenigr,Molicaer,Carenigr,Molicaer,Molicaer,Molicaer
84,80,Descflex,Descflex,Polycomm,Polycomm,Molicaer,Eriovagi,Molicaer,Molicaer,Descflex,Empenigr
84,90,Molicaer,Descflex,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Descflex,Empenigr,Eriovagi
84,100,DEAD,Descflex,Descflex,Descflex,Descflex,Molicaer,Descflex,Carenigr,Eriovagi,Polycomm
,,,,,,,,,,,
85,10,Callvulg,Carenigr,Carenigr,Erictetr,Erictetr,Erictetr,Polycomm,Erictetr,Polycomm,Polycomm
85,20,Descflex,Eriovagi,Carenigr,Callvulg,Erictetr,Vaccoxyc,Polycomm,Erictetr,Polycomm,Sphafall
85,30,Carenigr,Eriovagi,Eriovagi,Eriovagi,Sphafall,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg
85,40,Descflex,Pleuschr,Callvulg,Carenigr,Sphafall,Carenigr,Polycomm,Vaccoxyc,Polycomm,Carenigr
85,50,Eriovagi,Eriovagi,Carenigr,Carenigr,Carenigr,Sphafall,Sphafall,Eriovagi,Eriovagi,Carenigr
85,60,Eriovagi,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Carenigr
85,70,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Eriovagi,DEAD,Callvulg
85,80,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Eriovagi,Eriovagi,Carenigr,Carenigr
85,90,Carenigr,Carenigr,Carenigr,Vaccoxyc,Carenigr,Carenigr,Carenigr,Callvulg,Descflex,Carenigr
85,100,Callvulg,Carenigr,Carenigr,Polycomm,Carenigr,Carenigr,Carenigr,Eriovagi,Eriovagi,Carenigr
,,,,,,,,,,,
86,10,Carenigr,Anthodor,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm
86,20,Carenigr,Descflex,Descflex,Descflex,Carenigr,Descflex,Molicaer,Carenigr,Anthodor,Anthodor
86,30,Descflex,Carenigr,Descflex,Carenigr,Molicaer,Descflex,Molicaer,Nardstri,Nardstri,Anthodor
86,40,Molicaer,Galisaxa,Molicaer,Carenigr,Molicaer,Carenigr,Descflex,Polycomm,Descflex,Carenigr
86,50,Anthodor,Carenigr,Descflex,Molicaer,Descflex,Polycomm,Polycomm,Carenigr,Carenigr,Galisaxa
86,60,Nardstri,Molicaer,Galisaxa,Descflex,Descflex,Descflex,Nardstri,Descflex,Anthodor,Galisaxa
86,70,Nardstri,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Polycomm,Carenigr,Galisaxa
86,80,Nardstri,Molicaer,Polycomm,Polycomm,Descflex,Descflex,Carenigr,Descflex,Descflex,Carenigr
86,90,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Carenigr,Anthodor,Nardstri
86,100,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Descflex,Molicaer,Nardstri,Nardstri
,,,,,,,,,,,
